tract,Total Population,Group Quarter Population,Percent Female,Housholds,Family Households,Non-Family Households,"Single Person Households, % of Total","Households with Children, % of Total","Households with 60 years and older, % of Total",Average Household Size,Average Family Household Size,Asian,Black/African American,White,Native American Indian,Native Hawaiian/Pacific Islander,Other/Two or More Races,% Latino (of Any Race),0-4 Years,5-17 Years,18-34 Years,35-59 Years,60 and older,High School or Less,Some College/Associate Degree,College Degree,Graduate/Professional Degree,Foreign Born,English Only,Spanish Only,Asian/Pacific Islander,Other European Languages,Other Languages,% of All Households,% of Spanish-Speaking Households,% of Asian-Speaking Households,% of Other European-Speaking Households,% of Households Speaking Other Languages,Total Number of Units,Median Year Structure Built,Owner Occupied,Renter Occupied,Vacant Units,For Rent,For Sale Only,"Rented or Sold, Not Occupied","For Seasonal, Recreation or Occasional Use",Other Vacant,Median Year Moved in to Unit (Own),Median Year Moved in to Unit (Rent),Percent in Same House Last Year,Percent Abroad Last Year,Single Family Housing,2-4 Units,5-9 Units,10-19 Units,20 Units or More,Other Type,No Bedroom,1 Bedroom,2 Bedrooms,3-4 Bedrooms,5 or More Bedrooms,Median Rent,Median Contract Rent,Median Rent as % of Household Income,Median Home Value,Vehicles Available,Vehicles Homeowners,Vehicles Renters,Vehicles Per Capita,Households with no Vehicle,Percent of Homeowning Households,Percent of Renting Households,Median Household Income (B19013_001),Median Family Income (B19113_001),Per Capita Income,Percent in Poverty,Unemployment Rate,Percent Unemployment Female,Percent Unemployment Male,Employed Residents,Managerial Professional,Services,Sales and Office,Natural Resources,Production Transport Materials,Workers 16 Years and Older,Car,Drove Alone,Carpooled,Transit,Bike,Walk,Other Journey Type,Worked at Home
12406,1463,20,0.55570745,988,0.233805668,0.766194332,0.744939271,0.050607287,0.421052632,1.460526316,2.822510823,0.433356118,0.076555024,0.31442242,0.001367054,0,0.174299385,0.117566644,0.066985646,0.003417635,0.220095694,0.364319891,0.345181135,0.3585209,0.235530547,0.190514469,0.215434084,0.449760766,0.424175824,0.084249084,0.364102564,0.127472527,0,0.221978022,0.008791209,0.153846154,0.059340659,0,1081,1965.133333,0.198380567,0.801619433,0.086031452,0.387096774,0,0,0.333333333,0.279569892,2007.205882,2013.232759,0.930280246,0,0,0,0,0.136910268,0.863089732,0,0.576318224,0.386679001,0.025901943,0,0.011100833,921.4814815,917.3652695,32.6474359,800000,217,0.543778802,0.456221198,0.148325359,0.794534413,0.469387755,0.875,31071.42857,34872.44898,38838.07245,0.205741627,0.0625,0.4546875,0.6078125,600,0.49,0.26,0.158333333,0,0.091666667,597,0.075376884,0.065326633,0.010050251,0.371859296,0.056951424,0.427135678,0,0.068676717
12502,4371,328,0.408144589,2170,0.313364055,0.686635945,0.623502304,0.132718894,0.567281106,1.863133641,3.463235294,0.294440631,0.08785175,0.200411805,0.089910776,0,0.327385038,0.354381148,0.045298559,0.080530771,0.182338138,0.355525051,0.336307481,0.650567355,0.220832121,0.089031132,0.039569392,0.509265614,0.38485502,0.270788402,0.264318236,0.019410496,0.060627846,0.239875389,0.004792715,0.201773305,0.003594536,0.029714833,2367,1939,0,1,0.083227714,0.16751269,0,0.497461929,0,0.335025381,0,2010.381125,0.866821346,0.004176334,0.013941698,0.024503591,0.006759611,0.070975919,0.88381918,0,0.735952683,0.150401352,0.049852134,0.044359949,0.019433883,555.952381,555.952381,30.14579288,0,671,-993541.9762,1,0.153511782,0.785253456,0,0.785253456,25848.21429,51358.02469,21499.7941,0.215616046,0.126121871,0.385923477,0.740198394,1850,0.178378378,0.529189189,0.155135135,0.094594595,0.042702703,1821,0.162548051,0.162548051,0,0.365183965,0.008237232,0.363536518,0.081274025,0.019220209
12503,3788,212,0.46092925,1810,0.370718232,0.629281768,0.575690608,0.18839779,0.297790055,1.975690608,3.409836066,0.365100317,0.05095037,0.271119324,0.012407603,0,0.300422386,0.332893347,0.048310454,0.148363252,0.185058078,0.40813094,0.210137276,0.505415162,0.240072202,0.203610108,0.050902527,0.567053854,0.248543689,0.312898752,0.319556172,0.079334258,0.039667129,0.221359223,0.057975035,0.136477115,0,0.026907074,2231,1939,0,1,0.188704617,0.39192399,0,0,0.023752969,0.58432304,0,2012.480843,0.914437086,0.002119205,0,0,0.023307934,0.016584491,0.960107575,0,0.544150605,0.32720753,0.056925146,0.042581802,0.029134917,1060.483871,950.9708738,31.28633721,0,354,-1883239.169,1,0.09345301,0.822651934,0,0.822651934,35065.78947,57105.26316,23221.64731,0.228964401,0.189962477,0.487335835,0.702626642,1727,0.204979734,0.37984945,0.166184134,0.162709902,0.086276781,1668,0.147482014,0.143884892,0.003597122,0.401678657,0.010791367,0.368705036,0.011390887,0.059952038
12504,617,0,0.499189627,402,0.402985075,0.597014925,0.597014925,0.092039801,0.684079602,1.534825871,2.327160494,0.578606159,0.082658023,0.132901135,0,0,0.205834684,0.205834684,0.022690438,0.035656402,0.022690438,0.275526742,0.643435981,0.659208262,0.203098107,0.137693632,0,0.781199352,0.15920398,0.210613599,0.568822554,0.061359867,0,0.679933665,0.077943615,0.540630182,0.061359867,0,569,1981.443662,0.191542289,0.808457711,0.293497364,0.784431138,0,0,0,0.215568862,2010.326087,2013.185484,0.972447326,0,0.040421793,0,0,0.202108963,0.713532513,0.043936731,0.472759227,0.391915641,0.091388401,0.043936731,0,309.0277778,309.0277778,32.12526882,698529.4118,,,,,0.880597015,0.376623377,1,20342.46575,25800,27927.87682,0.252836305,0.149068323,0.310559006,0.838509317,137,0.357664234,0,0.401459854,0.240875912,0,123,0,0,0,0.81300813,0.18699187,0,0,0
12601,2241,0,0.580990629,1375,0.305454545,0.694545455,0.551272727,0.119272727,0.155636364,1.629818182,2.45952381,0.168674699,0.008924587,0.702811245,0,0,0.119589469,0.09817046,0.022757697,0.099955377,0.399821508,0.354306113,0.123159304,0.029286475,0.090521832,0.548455804,0.331735889,0.181169121,0.810502283,0.007762557,0.112328767,0.067123288,0.002283105,0.015068493,0,0.015068493,0,0,1550,1939,0.202909091,0.797090909,0.112903226,0.182857143,0,0.165714286,0.057142857,0.594285714,2006.465517,2015.464066,0.788530466,0.011648746,0.068387097,0.261290323,0.081290323,0.468387097,0.120645161,0,0.24,0.453548387,0.172903226,0.126451613,0.007096774,2963.898917,2899.006623,23.39029851,2000000.397,1134,0.375661376,0.624338624,0.506024096,0.322909091,0,0.405109489,172462.406,209302.6977,137936.3677,0.047300312,0.006016847,0.567990373,0.438026474,1652,0.797215496,0.043583535,0.159200969,0,0,1643,0.310407791,0.22093731,0.089470481,0.269020085,0.021302495,0.066342057,0.09373098,0.239196592
12602,2977,0,0.535438361,1404,0.341880342,0.658119658,0.388888889,0.173789174,0.186609687,2.12037037,2.966666667,0.097749412,0,0.804501176,0,0,0.097749412,0.039973127,0.045011757,0.100436681,0.385959019,0.358078603,0.11051394,0.062473618,0.095821022,0.567327986,0.274377374,0.202552906,0.790010552,0.04080197,0.059092508,0.088638762,0.021456208,0.046078087,0.002462188,0.022511432,0.021104467,0,1657,1939,0.324074074,0.675925926,0.152685576,0.067193676,0,0.252964427,0.268774704,0.411067194,2011.106557,2015.35958,0.734168642,0.031493397,0.186481593,0.173808087,0.108026554,0.252866626,0.278817139,0,0.175015088,0.311406156,0.231744116,0.251659626,0.030175015,3116.883117,3024.137931,26.03343949,1909722.222,1529,0.410725965,0.589274035,0.5136043,0.267094017,0.189010989,0.304531085,186888.8889,217123.9726,132146.389,0.066174001,0.058156028,0.546099291,0.512056738,1992,0.665160643,0.031626506,0.297690763,0,0.005522088,1917,0.3114241,0.278038602,0.033385498,0.254042775,0.017214397,0.047991654,0.116849244,0.25247783
12700,4046,0,0.510627781,2161,0.373900972,0.626099028,0.349375289,0.093937992,0.259139287,1.872281351,2.438118812,0.072170044,0.008156204,0.790410282,0,0,0.12926347,0.085269402,0.027681661,0.043252595,0.435244686,0.278299555,0.215521503,0.035053823,0.1173061,0.487993376,0.359646702,0.127780524,0.842653787,0.033807829,0.022623284,0.095831215,0.005083884,0,0,0,0,0,2381,1939,0.335030079,0.664969921,0.092398152,0,0.209090909,0.25,0.540909091,0,2006.808511,2015.590517,0.770569227,0.004225702,0.243175136,0.22301554,0.122637547,0.283914322,0.127257455,0,0.082318354,0.368332633,0.327593448,0.16799664,0.053758925,2987.5,2890.926641,18.34725686,1696202.532,2408,0.425249169,0.574750831,0.595155709,0.134197131,0.035911602,0.183716075,203903.7398,204606.9258,148106.0801,0.058823529,0.038923127,0.502757055,0.536166072,2948,0.740841248,0.004748982,0.240841248,0,0.013568521,2904,0.435606061,0.399793388,0.035812672,0.197658402,0.008264463,0.074035813,0.043732782,0.240702479
12801,2791,0,0.495521319,1283,0.476227592,0.523772408,0.459859704,0.251753702,0.347622759,2.175370226,3.220949264,0.068792547,0,0.802579721,0,0.006091007,0.122536725,0.179505554,0.135793622,0.119312075,0.21175206,0.309924758,0.223217485,0.102934103,0.054353054,0.489177489,0.353535354,0.20064493,0.789800995,0.121890547,0.055555556,0.032752902,0,0.032752902,0,0.017827529,0.014925373,0,1439,1939,0.365549493,0.634450507,0.108408617,0.121794872,0,0,0.224358974,0.653846154,2004.163347,2015.042683,0.75739005,0.033525595,0.25295344,0.384294649,0.071577484,0.139680334,0.151494093,0,0.166087561,0.261292564,0.216122307,0.312717165,0.043780403,2419.724771,2419.724771,18.8754902,2000000.726,1445,0.574394464,0.425605536,0.517735579,0.229929852,0,0.362407862,211355.8759,215046.3684,184950.4479,0.011465425,0.038878266,0.573613767,0.4652645,1508,0.726127321,0.072944297,0.200928382,0,0,1508,0.470159151,0.326259947,0.143899204,0.171750663,0.014588859,0.118700265,0,0.224801061
12802,2012,6,0.491550696,882,0.363945578,0.636054422,0.35600907,0.225623583,0.199546485,2.274376417,3.202492212,0.033300199,0.001988072,0.750994036,0,0,0.213717694,0.190854871,0.074055666,0.098906561,0.503479125,0.22166998,0.101888668,0.000641026,0.067307692,0.641025641,0.291025641,0.170477137,0.751476114,0.219538379,0.000536769,0.027375201,0.001073537,0,0,0,0,0,995,1939,0.224489796,0.775510204,0.113567839,0,0,0,1,0,2009.178082,2015.990909,0.663461538,0.023279352,0.08040201,0.528643216,0.050251256,0.229145729,0.111557789,0,0.091457286,0.245226131,0.382914573,0.270351759,0.010050251,3185.97561,3097.65625,15.3125,2000000.565,1017,0.341199607,0.658800393,0.505467197,0.189342404,0.075757576,0.222222222,209615.7692,221543.4149,133618.34,0.038767396,0.011004127,0.409215956,0.601788171,1438,0.71349096,0.038942976,0.247566064,0,0,1392,0.17816092,0.119971264,0.058189655,0.262212644,0.112787356,0.043103448,0.05316092,0.350574713
12901,2823,10,0.556500177,1396,0.387535817,0.612464183,0.404011461,0.194126074,0.172636103,2.01504298,2.752310536,0.138505136,0.000354233,0.730782855,0,0.005313496,0.125044279,0.11937655,0.10910379,0.047467233,0.469004605,0.256110521,0.118313851,0.048177083,0.047309028,0.516059028,0.388454861,0.179241941,0.800795229,0.05805169,0.064015905,0.076739563,0.000397614,0.027037773,0,0.021868787,0.005168986,0,1664,1939,0.193409742,0.806590258,0.161057692,0.078358209,0.055970149,0.27238806,0.115671642,0.47761194,2013.015873,2015.291777,0.663464959,0.032372821,0.045072115,0.358173077,0.077524038,0.397836538,0.121394231,0,0.075120192,0.512019231,0.288461538,0.114182692,0.010216346,2850,2824.817518,20.79253731,1642857.143,1281,0.222482436,0.777517564,0.453772582,0.176934097,0.185185185,0.174955595,203217.2869,210797.5333,124824.938,0.029861358,0.037239325,0.48857994,0.548659384,1939,0.76637442,0.02166065,0.200618876,0.007735946,0.003610108,1928,0.342842324,0.303423237,0.039419087,0.263485477,0.015041494,0.088692946,0.06846473,0.221473029
