Category,Attribute,North Beach,Russian Hill,Financial District,Chinatown,Nob Hill,Tenderloin,Marina,Pacific Heights,Presidio Heights,Western Addition,Japantown,Lone Mountain/USF,Hayes Valley,Haight Ashbury,Castro/Upper Market,South of Market,Mission,Treasure Island,Twin Peaks,Noe Valley,Glen Park,Potrero Hill,Bayview Hunters Point,Bernal Heights,Outer Mission,Excelsior,Portola,Visitacion Valley,Inner Sunset,West of Twin Peaks,Oceanview/Merced/Ingleside,Sunset/Parkside,Lakeshore,Inner Richmond,Outer Richmond,Seacliff,Presidio,Mission Bay,Lincoln Park,Golden Gate Park,McLaren Park,sf
Income,Household Income 45000 to 49999,16,84,71,148,286,716,72,162,245,116,0,32,148,44,132,133,684,16,31,76,57,75,453,139,243,233,78,107,156,272,335,671,381,150,268,14,46,0,0,0,0,6890
Income,Household Income 50000 to 59999,218,353,424,404,826,1196,281,323,171,289,8,173,319,189,375,429,803,21,109,404,102,193,735,383,298,616,204,241,438,306,298,1051,281,220,881,58,72,64,0,0,0,13756
Income,Household Income 60000 to 74999,183,341,249,361,1225,1359,366,450,145,437,84,319,444,263,477,841,1359,0,85,384,129,213,955,357,379,1141,236,611,459,555,554,1866,296,553,1071,35,74,229,0,0,0,19085
Income,Household Income 75000 to 99999,482,638,497,450,1244,1228,685,753,359,1022,160,499,896,566,699,729,1799,82,341,739,181,462,838,896,837,1300,497,526,1167,1739,1005,2565,386,957,1960,21,86,546,0,0,0,29837
Income,Household Income 100000 to 124999,558,685,771,305,1400,1050,818,1276,273,787,106,503,629,781,667,763,1702,0,329,664,276,383,741,525,715,1231,598,474,948,910,706,2333,467,822,1809,44,62,472,0,0,0,27583
Income,Household Income 125000 to 149999,359,907,719,202,1156,746,1264,650,437,975,118,444,851,491,707,921,1390,33,268,805,184,477,1021,694,681,904,458,409,1089,1010,678,2213,327,539,1536,86,78,459,0,4,0,26290
Income,Household Income 150000 to 199999,352,1075,1438,277,1636,1095,1722,1554,448,1100,400,999,1008,1316,1188,1328,2801,81,469,1454,566,829,1285,962,628,1493,587,385,1617,1842,1217,3716,579,1071,2500,96,128,882,0,8,0,42132
Income,Household Income Greater than 200000,1623,3429,5982,361,3167,1185,6010,5679,2083,2562,458,2032,3509,3665,5606,3247,7576,159,1210,5219,1514,3622,1735,3652,1835,2045,1129,817,4052,5678,1608,8424,571,3264,5020,488,774,2694,0,0,0,113684
Employment,Unemployment Rate,0.068777762,0.024533704821608236,0.069878211,0.075584712,0.061503293,0.10795164311254896,0.026964560862865947,0.03718091,0.062180974477958235,0.045475602,0.034536892,0.040624108077252405,0.03297452,0.027404015498414935,0.045842536,0.058193328,0.059090565,0.12698412698412698,0.029275484,0.029072745901639344,0.044892524,0.037649047,0.089722922,0.035578312,0.058895873,0.065736255,0.049893724,0.065818254,0.037151703,0.03991718,0.043514916,0.059188371,0.12925251557259224,0.036686223,0.054998686,0.01326053,0.027119938884644767,0.018986719,0,0.12,0,0.0528385
Employment,Percent Unemployment Female,0.45035105315947843,0.4979490751489823,0.49391052695044013,0.5544780376497433,0.47678658901649157,0.4098984051308247,0.5375302663438256,0.5109754593661364,0.525908739,0.4873378628783199,0.47985347985347987,0.5219294072876035,0.4519689330971522,0.4448749559704121,0.3466244851668358,0.393718042,0.4550957100703639,0.5088985088985089,0.4022746419545072,0.45530225409836067,0.5052311204108807,0.45986292366913906,0.5247858942065491,0.45030852041486147,0.4885897786280404,0.4925552246766523,0.48607226759145317,0.48240206800556773,0.5121545694301112,0.47019453004622497,0.4964332036316472,0.5004689031928045,0.5881648298993771,0.517636248,0.5229192476630251,0.4594383775351014,0.5813598166539343,0.4558780127889818,0,0.36,0,0.4811127281738143
Employment,Percent Unemployment Male,0.6184267086975211,0.52658463,0.5759676835885686,0.5211066742726754,0.5847167038589234,0.6980532379817243,0.4894342945190403,0.5262054507337526,0.5362722351121423,0.5581377393452749,0.554683412,0.518694701,0.5810055865921788,0.5825290595280028,0.6992180504984182,0.6644752860969078,0.603994855,0.6180856180856181,0.6270008424599831,0.5737704918032787,0.5396614038424957,0.5777861233686977,0.5649370277078085,0.5852697912564001,0.5703060945613556,0.5731810302680119,0.5638214565387627,0.5834161861205011,0.5249971333562665,0.5697226502311248,0.5470817120622569,0.558719468,0.5410876856732152,0.5190499752597724,0.5320794383751924,0.5538221528861155,0.4457601222307105,0.5631087063453025,0,0.76,0,0.5717257716440349
Employment,Employed Residents,6499,12604,15427,6482,17243,15703,17667,15542,6063,12329,1845,10084,14194,13806,15953,15452,37303,1815,4609,15162,5007,10250,18043,14692,13774,21020,8493,9388,16794,19939,14740,44110,7269,13628,25167,1265,2547,9972,0,22,0,511902
Employment,Managerial Professional,0.637944299,0.6838305299904792,0.7855059311596552,0.3171860536871336,0.6700690135127298,0.40756543335668344,0.7154581989019075,0.7482306009522584,0.7549068118093353,0.6737772730959526,0.7929539295392954,0.6563863546211821,0.7086092715231788,0.7004925394755903,0.769447753,0.6102769867978255,0.6194139881510871,0.21652892561983472,0.7776090258190497,0.7971903442817571,0.762532455,0.7974634146341464,0.34212714071939254,0.6152327797440784,0.3920429795266444,0.3567078972407231,0.3652419639703285,0.23934810396250533,0.7319280695486483,0.6563017202467526,0.41478968792401627,0.5426887327136704,0.45508323015545465,0.6441884355738187,0.5967338180951246,0.7343873517786561,0.6274047899489595,0.773967108,0,0.5909090909090909,0,0.6035842798035561
Employment,Services,0.11971072472688106,0.078546493,0.069423738,0.38275223696390004,0.1032302963521429,0.28586894224033627,0.027169299,0.039505855102303436,0.043212930892297545,0.10357693243572066,0.013550135501355014,0.12782625942086473,0.10426940960969423,0.072070114,0.067322761,0.17143411856070412,0.1461276572929791,0.27107438016528923,0.080494684,0.051840127,0.085080887,0.065463415,0.28121709250124705,0.1313640076231963,0.2672426310439959,0.2676498572787821,0.2049923466384081,0.28749467405198126,0.10914612361557699,0.091178093,0.2455223880597015,0.1679664475175697,0.18888430320539276,0.11689169357205753,0.13434259148885444,0.079051383,0.10757754220651747,0.062575211,0,0.18181818181818182,0,0.14203890588432944
Employment,Sales and Office,0.1967995076165564,0.21128213265629958,0.10345498152589616,0.17201481024375193,0.17554949834715536,0.17079538941603514,0.2416935529518311,0.1728863724102432,0.16130628401781297,0.16011030902749615,0.1013550135501355,0.1849464498214994,0.13977737072002255,0.18296392872664058,0.12511753275246035,0.13894641470359825,0.14628850226523335,0.2815426997245179,0.1143415057496203,0.11449676823638043,0.085480328,0.096487805,0.19980047663913983,0.15702423087394501,0.1905764483810077,0.20685061845861086,0.1983986812669257,0.2449936088623775,0.11402881981660117,0.18596719995987762,0.20522388059701493,0.1748129675810474,0.24845233182005777,0.17199882594658056,0.1819843445782175,0.15019762845849802,0.2061248527679623,0.11803048535900522,0,0.22727272727272727,0,0.16893858590120767
Employment,Natural Resources,0.010155408524388367,0.001110758,0.011797497893303947,0.047516198704103674,0.018616250072493186,0.055849201,0.007018735,0.018144382962295716,0.018967508,0.025711736556087272,0.041734417,0.00495835,0.0045794,0.018325365782992903,0.012098037986585595,0.006665804,0.033750637,0.051790633608815424,0.012367107832501627,0.015367365782878247,0.018773716796484922,0.018341463414634145,0.066008979,0.062551048,0.036227675,0.069600381,0.089956435,0.066787388,0.010599023460759796,0.026631225236972766,0.032632293080054275,0.036091589,0.016646031090934103,0.016510126,0.025191719,0.014229249011857707,0.027483313702394974,0.006819093,0,0,0,0.028624619556086906
Employment,Production Transport Materials,0.03539006,0.025230085687083466,0.029817851818240745,0.0805307,0.032534941715478743,0.079921034,0.008660214,0.021232789,0.021606465446148772,0.036823749,0.050406504,0.025882586275287583,0.042764548,0.026148051571780385,0.026013915877891307,0.072676676,0.054419215612685305,0.1790633608815427,0.015187676285528313,0.021105395066613904,0.048132614,0.022243902,0.11084631158898188,0.033827934,0.11391026571801946,0.099191246,0.14141057341339927,0.16137622496804432,0.034297964,0.039921761372185165,0.10183175033921303,0.078440263,0.090934104,0.050410918696800706,0.061747526522827514,0.022134387351778657,0.031409501374165684,0.038608103,0,0,0,0.056813609
Journey to Work,Workers 16 Years and Older,6259,12478,14849,6163,17015,15401,17307,15469,5989,12091,1810,9931,13747,13537,15527,15254,36781,1763,4547,14620,4892,9993,17491,14348,13467,20509,8267,9109,16260,19307,14474,42899,7081,13465,24859,1202,2463,9698,0,22,0,500344
Journey to Work,Car,0.2001917239175587,0.22319281936207724,0.15118863223112666,0.14424793120233653,0.17255362915074934,0.1268748782546588,0.3281909054139943,0.31469390393690605,0.3832025379863082,0.25498304524026133,0.32265193370165746,0.2953378310341355,0.2201934967629301,0.22405259658713156,0.2332066722483416,0.1360954503736725,0.24651314537397026,0.4078275666477595,0.5190235319991203,0.3285909712722298,0.3992232215862633,0.3060142099469629,0.578926305,0.43713409534429887,0.4752357614910522,0.5605831586132918,0.6288859320188702,0.6110440223954331,0.36697416974169744,0.4860931268451857,0.5460135415227304,0.5085200121214947,0.49371557689591866,0.4264389157073895,0.44004183595478497,0.5831946755407654,0.4185952090946001,0.2472674778304805,0,0.3181818181818182,0,0.3590869481796524
Journey to Work,Drove Alone,0.18054002236779038,0.1923385157877865,0.13987473903966596,0.11861106603926659,0.14187481633852483,0.11629114992532952,0.2687351938521985,0.25728877109056825,0.2638169978293538,0.2090811347283103,0.318232044,0.25475782902023963,0.16810940568851385,0.18645194651695354,0.19482192310169383,0.11124950832568507,0.19811859383921046,0.3295519001701645,0.4504068616670332,0.29897400820793435,0.34403107113654946,0.25888121685179627,0.45480532845463384,0.35468357959297464,0.3976386723100913,0.4324442927495246,0.5149389137534777,0.47700076847074324,0.30793357933579335,0.39964779613611645,0.4473538759154346,0.4092869297652626,0.3883632255331168,0.35937616041589304,0.3575365058932379,0.5249584026622296,0.33617539585870887,0.2242730459888637,0,0.3181818181818182,0,0.29428952880418274
Journey to Work,Carpooled,0.019651701549768332,0.030854303574290753,0.011313893191460705,0.025636865163069934,0.030678812812224506,0.010583728329329264,0.059455711561795806,0.057405133,0.11938554015695442,0.045901911,0.00441989,0.040580002,0.052084091074416236,0.03760065,0.038384749,0.024845942047987412,0.048394552,0.078275666,0.06861667,0.029616963064295485,0.05519215,0.047132993095166616,0.12412097650220114,0.082450516,0.077597089,0.12813886586376713,0.11394701826539252,0.13404325392468985,0.05904059,0.086445331,0.098659666,0.099233082,0.10535235136280187,0.067062755,0.08250533,0.058236273,0.082419813,0.022994431841616828,0,0,0,0.064797419
Journey to Work,Transit,0.2450870746125579,0.2488379548004488,0.21031719307697488,0.32094759045919197,0.23191301792535998,0.3433543276410623,0.26220604379730744,0.24384252375719181,0.2868592419435632,0.3518319411132247,0.21988950276243094,0.2808377806867385,0.2864625009092893,0.356430524,0.37347845688156117,0.2428215550019667,0.34330224844348983,0.41123085649461144,0.1757202551132615,0.29165526675786596,0.24325429272281276,0.1778244771339938,0.26333542964953405,0.21745190967382214,0.3382342021237098,0.30835243064020673,0.2617636385629612,0.2748929630036228,0.27207872078720785,0.22219920236183768,0.2815393118695592,0.2600759924473764,0.2790566304194323,0.2618640920906053,0.2849269882135243,0.06156406,0.1993503857084856,0.25242318003712105,0,0.22727272727272727,0,0.27763498712885537
Journey to Work,Bike,0.034350535229269855,0.037105305,0.027274564,0.003731949,0.028269174,0.033958833841958316,0.028947824579649853,0.016678518326976532,0.014526632,0.043007195434620796,0.046961326,0.059812707683012785,0.080963119,0.068183497,0.041798158,0.041366199029762685,0.079334439,0.031196824,0.014954915328788213,0.041450068399452804,0.023507768,0.068748124,0.012978103024412555,0.057290215,0.009207693,0.006826271,0.007499698,0.000548908,0.042066421,0.014347127984668773,0.007945281,0.020466677544931117,0.006778704,0.042257705,0.023854539603362968,0,0.038570849,0.020725923,0,0,0,0.033496954
Journey to Work,Walk,0.3126697555520051,0.20203558262542073,0.3766583608323793,0.39818270322894694,0.36062297972377316,0.34692552431660284,0.074767435,0.12075764432089986,0.053598263483052265,0.12513439748573318,0.060773481,0.10864968281139865,0.13413835745980943,0.064489917,0.055516198,0.3403697390848302,0.10693020853157881,0.076574022,0.020013196,0.040218878,0.013491415,0.11167817472230561,0.030644331370419074,0.045790354,0.010470037870349743,0.017894582866058804,0.019716946897302527,0.015149851794928093,0.099815498,0.025172217,0.012850628713555341,0.037879671,0.089959045,0.046565169,0.03210105,0.028286189683860232,0.094600081,0.21458032584037945,0,0.22727272727272727,0,0.11037606126984635
Journey to Work,Other Journey Type,0.023006870107045854,0.062029171,0.027341908546030035,0.018335226,0.057067294,0.042140120771378485,0.077020859,0.08242291,0.0282184,0.049706393185013645,0.046961326,0.05125365,0.043791373,0.045578784073280636,0.043215044760739355,0.038809493,0.035235584,0,0.044864746,0.042749658,0.022485690923957483,0.076053237,0.030644331370419074,0.043908558684137164,0.042548452,0.014530206250914232,0.015241320914479255,0.015479196,0.032103321033210334,0.026881441964054488,0.026115794,0.035455372,0.025985030362943088,0.028963980690679538,0.029486302747495877,0.026622296173044926,0.063743402,0.038049082,0,0,0,0.039203028316518236
Journey to Work,Worked at Home,0.18469404058156255,0.22679916653309826,0.2072193413697892,0.11455460003245173,0.14957390537760798,0.10674631517433933,0.22886693245507597,0.2216044993212231,0.23359492402738355,0.1753370275411463,0.3027624309392265,0.20410834759842916,0.23445115297883173,0.24126468198271403,0.2527854704707928,0.20053756391766095,0.18868437508496236,0.073170732,0.22542335605893996,0.25533515731874146,0.2980376124284546,0.2596817772440709,0.0834715,0.1984248675773627,0.12430385386500334,0.09181335,0.066892464,0.082885059,0.18696186961869618,0.2253068835137515,0.1255354428630648,0.13760227511130796,0.10450501341618415,0.19391013739324173,0.18958928355927432,0.3003327787021631,0.1851400730816078,0.22695401113631677,0,0.22727272727272727,0,0.18020202100954544
,Population Density per Acre,11672,17614,22828,13698,25622,31118,24993,23895,10475,21989,3666,16964,20002,19025,22923,24972,57018,3185,8095,23121,8730,15089,39253,25325,24101,40157,15965,18600,28070,37753,26296,81209,13579,21767,45236,2501,4231,14896,171,25,104,865933
